dt,AverageTemperature,AverageTemperatureUncertainty,Country
1899-09-01,3.7230000000000008,0.584,Iceland
1899-10-01,-0.2259999999999997,0.451,Iceland
1899-11-01,-3.006,0.433,Iceland
1899-12-01,-3.319,0.959,Iceland
1900-01-01,-2.415,0.888,Iceland
1900-02-01,-5.194,0.5920000000000001,Iceland
1900-03-01,-3.204,0.682,Iceland
1900-04-01,-0.787,0.389,Iceland
1900-05-01,2.652,0.4270000000000001,Iceland
1900-06-01,7.529,0.983,Iceland
1900-07-01,8.818999999999997,0.6679999999999999,Iceland
1900-08-01,8.499,0.517,Iceland
1900-09-01,5.3020000000000005,0.438,Iceland
1900-10-01,-0.2819999999999998,0.7440000000000001,Iceland
1900-11-01,-1.09,0.451,Iceland
1900-12-01,-3.46,1.154,Iceland
1901-01-01,-1.836,0.804,Iceland
1901-02-01,-2.448,0.637,Iceland
1901-03-01,-2.093,0.522,Iceland
1901-04-01,-2.204,0.357,Iceland
1901-05-01,4.231,0.5920000000000001,Iceland
1901-06-01,6.926,0.833,Iceland
1901-07-01,9.243,0.765,Iceland
1901-08-01,7.643,0.425,Iceland
1901-09-01,7.082000000000002,0.665,Iceland
1901-10-01,0.0630000000000001,0.6729999999999999,Iceland
1901-11-01,-1.122,0.448,Iceland
1901-12-01,-4.686,0.7709999999999999,Iceland
1902-01-01,-6.769,1.086,Iceland
1902-02-01,-5.6850000000000005,1.02,Iceland
1902-03-01,-4.914,0.541,Iceland
1902-04-01,-1.745,0.725,Iceland
1902-05-01,1.4400000000000002,0.504,Iceland
1902-06-01,5.6240000000000006,0.718,Iceland
1902-07-01,7.356999999999998,0.521,Iceland
1902-08-01,6.843,0.5479999999999999,Iceland
1902-09-01,5.462999999999999,0.637,Iceland
1902-10-01,2.471,0.659,Iceland
1902-11-01,0.242,0.487,Iceland
1902-12-01,-1.6909999999999998,0.911,Iceland
1903-01-01,-4.093999999999999,0.87,Iceland
1903-02-01,-4.182,0.633,Iceland
1903-03-01,-4.114,0.634,Iceland
1903-04-01,-2.462,0.467,Iceland
1903-05-01,2.122,1.099,Iceland
1903-06-01,6.447,0.743,Iceland
1903-07-01,7.938999999999999,0.581,Iceland
1903-08-01,5.466,1.5619999999999998,Iceland
1903-09-01,5.29,0.468,Iceland
1903-10-01,0.1400000000000001,0.825,Iceland
1903-11-01,-2.636,0.63,Iceland
1903-12-01,-1.827,0.5489999999999999,Iceland
1904-01-01,-3.547,0.8490000000000001,Iceland
1904-02-01,-3.767,0.833,Iceland
1904-03-01,-2.766,0.607,Iceland
1904-04-01,-0.992,0.469,Iceland
1904-05-01,3.361,0.461,Iceland
1904-06-01,7.659000000000002,0.435,Iceland
1904-07-01,9.432,0.488,Iceland
1904-08-01,7.985,0.607,Iceland
1904-09-01,6.465,0.373,Iceland
1904-10-01,0.0,0.421,Iceland
1904-11-01,-3.12,0.487,Iceland
1904-12-01,-3.51,0.6990000000000001,Iceland
1905-01-01,-4.54,0.8340000000000001,Iceland
1905-02-01,-5.119,0.596,Iceland
1905-03-01,-0.8290000000000002,0.636,Iceland
1905-04-01,-1.3769999999999998,0.7759999999999999,Iceland
1905-05-01,3.427,0.37,Iceland
1905-06-01,8.244,0.536,Iceland
1905-07-01,8.402999999999999,0.312,Iceland
1905-08-01,7.486000000000001,0.831,Iceland
1905-09-01,4.662000000000001,0.357,Iceland
1905-10-01,-0.0609999999999999,0.624,Iceland
1905-11-01,-1.457,0.444,Iceland
1905-12-01,-2.079,0.6890000000000001,Iceland
1906-01-01,-2.593,1.053,Iceland
1906-02-01,-5.117,1.055,Iceland
1906-03-01,-3.425,0.782,Iceland
1906-04-01,-1.844,0.591,Iceland
1906-05-01,0.3999999999999999,0.627,Iceland
1906-06-01,7.550000000000002,0.823,Iceland
1906-07-01,7.389999999999999,0.453,Iceland
1906-08-01,6.992000000000001,0.4,Iceland
1906-09-01,5.824000000000002,0.489,Iceland
1906-10-01,1.421,0.595,Iceland
1906-11-01,-1.56,0.601,Iceland
1906-12-01,-5.372000000000001,0.847,Iceland
1907-01-01,-3.1060000000000003,0.585,Iceland
1907-02-01,-5.796,0.388,Iceland
1907-03-01,-4.086,0.602,Iceland
1907-04-01,-0.1969999999999999,0.395,Iceland
1907-05-01,2.395,0.86,Iceland
1907-06-01,4.7,0.995,Iceland
1907-07-01,7.438999999999999,0.705,Iceland
1907-08-01,5.747999999999999,0.722,Iceland
1907-09-01,3.617,0.347,Iceland
1907-10-01,-0.044,0.593,Iceland
1907-11-01,-1.952,0.474,Iceland
1907-12-01,-0.907,0.775,Iceland
1908-01-01,-2.873,1.014,Iceland
1908-02-01,-4.383,0.91,Iceland
1908-03-01,-1.538,0.705,Iceland
1908-04-01,0.232,0.389,Iceland
1908-05-01,2.745,0.414,Iceland
1908-06-01,6.5360000000000005,0.552,Iceland
1908-07-01,9.997,0.767,Iceland
1908-08-01,7.513999999999999,0.452,Iceland
1908-09-01,5.646000000000001,0.47,Iceland
1908-10-01,4.088,0.551,Iceland
1908-11-01,-1.656,0.337,Iceland
1908-12-01,-2.139,0.6659999999999999,Iceland
1909-01-01,-3.872,0.5670000000000001,Iceland
1909-02-01,-0.831,0.888,Iceland
1909-03-01,-3.536,0.441,Iceland
1909-04-01,1.1169999999999998,0.475,Iceland
1909-05-01,2.739,0.4270000000000001,Iceland
1909-06-01,8.458,0.708,Iceland
1909-07-01,8.322000000000001,0.384,Iceland
1909-08-01,7.561,0.693,Iceland
1909-09-01,5.65,0.509,Iceland
1909-10-01,-0.7610000000000003,0.818,Iceland
1909-11-01,-1.483,0.601,Iceland
1909-12-01,-6.285,0.608,Iceland
1910-01-01,-5.204,0.693,Iceland
1910-02-01,-4.3660000000000005,0.542,Iceland
1910-03-01,-1.618,0.8220000000000001,Iceland
1910-04-01,-3.067,0.562,Iceland
1910-05-01,2.5660000000000003,0.334,Iceland
1910-06-01,5.7860000000000005,0.429,Iceland
1910-07-01,8.452,0.394,Iceland
1910-08-01,8.017999999999999,0.598,Iceland
1910-09-01,5.1690000000000005,0.583,Iceland
1910-10-01,2.678,0.399,Iceland
1910-11-01,-4.323,1.192,Iceland
1910-12-01,-2.8080000000000003,0.703,Iceland
1911-01-01,-3.062,0.861,Iceland
1911-02-01,-4.502,0.802,Iceland
1911-03-01,-1.594,0.351,Iceland
1911-04-01,-1.113,0.51,Iceland
1911-05-01,4.035,1.109,Iceland
1911-06-01,6.522,0.8029999999999999,Iceland
1911-07-01,8.418999999999999,0.431,Iceland
1911-08-01,7.758999999999999,0.631,Iceland
1911-09-01,4.1690000000000005,0.586,Iceland
1911-10-01,1.741,0.389,Iceland
1911-11-01,-1.523,0.621,Iceland
1911-12-01,-1.251,0.767,Iceland
1912-01-01,-1.96,0.967,Iceland
1912-02-01,-4.795999999999999,0.361,Iceland
1912-03-01,-2.2230000000000003,0.96,Iceland
1912-04-01,0.205,0.4920000000000001,Iceland
1912-05-01,4.368,0.524,Iceland
1912-06-01,7.4700000000000015,0.777,Iceland
1912-07-01,9.104,0.534,Iceland
1912-08-01,6.404,1.0659999999999998,Iceland
1912-09-01,5.91,0.5670000000000001,Iceland
1912-10-01,1.841,0.518,Iceland
1912-11-01,-2.672,0.385,Iceland
1912-12-01,-4.074,0.812,Iceland
1913-01-01,-2.36,0.642,Iceland
1913-02-01,-2.004,0.544,Iceland
1913-03-01,-4.19,0.286,Iceland
1913-04-01,0.552,0.562,Iceland
1913-05-01,3.766,0.337,Iceland
1913-06-01,6.287000000000001,0.447,Iceland
1913-07-01,9.37,0.529,Iceland
1913-08-01,8.01,0.593,Iceland
1913-09-01,5.606000000000001,0.59,Iceland
1913-10-01,0.8940000000000001,0.7509999999999999,Iceland
1913-11-01,-1.945,0.742,Iceland
1913-12-01,-3.5210000000000004,0.857,Iceland
1914-01-01,-1.6449999999999998,0.904,Iceland
1914-02-01,-4.492,0.45,Iceland
1914-03-01,-4.785,0.721,Iceland
1914-04-01,-1.97,0.6509999999999999,Iceland
1914-05-01,0.7660000000000005,0.41,Iceland
1914-06-01,6.4140000000000015,0.321,Iceland
1914-07-01,8.197000000000001,0.459,Iceland
1914-08-01,8.589,0.716,Iceland
1914-09-01,4.543,0.457,Iceland
1914-10-01,2.672,0.606,Iceland
1914-11-01,-3.264,0.469,Iceland
1914-12-01,-3.87,1.077,Iceland
1915-01-01,-2.954,0.6509999999999999,Iceland
1915-02-01,-4.484,0.606,Iceland
1915-03-01,-4.51,0.564,Iceland
1915-04-01,-0.611,0.626,Iceland
1915-05-01,2.724,0.532,Iceland
1915-06-01,6.506,0.447,Iceland
1915-07-01,6.853999999999999,1.255,Iceland
1915-08-01,7.721,0.305,Iceland
1915-09-01,4.897,0.664,Iceland
1915-10-01,4.55,0.907,Iceland
1915-11-01,-0.3149999999999999,0.7490000000000001,Iceland
1915-12-01,-4.543,0.7440000000000001,Iceland
1916-01-01,-2.769,0.636,Iceland
1916-02-01,-2.513,0.8420000000000001,Iceland
1916-03-01,-3.547,0.586,Iceland
1916-04-01,-2.1830000000000003,0.6729999999999999,Iceland
1916-05-01,2.226,0.64,Iceland
1916-06-01,7.072,0.311,Iceland
1916-07-01,9.483,0.591,Iceland
1916-08-01,8.587,0.585,Iceland
1916-09-01,5.474,0.453,Iceland
1916-10-01,1.85,0.495,Iceland
1916-11-01,-1.205,0.608,Iceland
1916-12-01,-5.605,0.8270000000000001,Iceland
1917-01-01,-2.653,1.008,Iceland
1917-02-01,-1.713,0.7240000000000001,Iceland
1917-03-01,-1.759,0.555,Iceland
1917-04-01,-4.581,0.393,Iceland
1917-05-01,2.596,0.484,Iceland
1917-06-01,5.662999999999999,0.579,Iceland
1917-07-01,9.800999999999998,0.5710000000000001,Iceland
1917-08-01,8.304,0.8320000000000001,Iceland
1917-09-01,3.844,0.546,Iceland
1917-10-01,-2.879,0.6920000000000001,Iceland
1917-11-01,-3.529,0.464,Iceland
1917-12-01,-6.109,0.78,Iceland
1918-01-01,-10.008,2.693,Iceland
1918-02-01,-4.541,0.455,Iceland
1918-03-01,-0.959,0.358,Iceland
1918-04-01,-1.0779999999999998,0.89,Iceland
1918-05-01,4.6240000000000006,0.634,Iceland
1918-06-01,6.448,0.4,Iceland
1918-07-01,7.619999999999999,0.895,Iceland
1918-08-01,7.502000000000001,0.6709999999999999,Iceland
1918-09-01,2.5860000000000007,0.496,Iceland
1918-10-01,0.8870000000000001,0.363,Iceland
1918-11-01,-1.0759999999999998,0.687,Iceland
1918-12-01,-3.459,0.568,Iceland
1919-01-01,-3.172,0.6759999999999999,Iceland
1919-02-01,-4.72,0.8420000000000001,Iceland
1919-03-01,-6.464,0.675,Iceland
1919-04-01,-2.45,0.631,Iceland
1919-05-01,3.766,0.546,Iceland
1919-06-01,7.069,0.394,Iceland
1919-07-01,9.547,0.545,Iceland
1919-08-01,7.007000000000001,0.453,Iceland
1919-09-01,3.706,0.274,Iceland
1919-10-01,0.8840000000000001,0.43,Iceland
1919-11-01,-4.489,0.56,Iceland
1919-12-01,-3.302,0.7709999999999999,Iceland
1920-01-01,-5.835,0.455,Iceland
1920-02-01,-4.8,0.947,Iceland
1920-03-01,-3.372,0.911,Iceland
1920-04-01,-2.714,0.7,Iceland
1920-05-01,2.053,0.6940000000000001,Iceland
1920-06-01,7.5150000000000015,0.273,Iceland
1920-07-01,8.177999999999999,0.879,Iceland
1920-08-01,7.621,0.45,Iceland
1920-09-01,5.4380000000000015,0.4270000000000001,Iceland
1920-10-01,3.641,0.7659999999999999,Iceland
1920-11-01,0.3480000000000001,1.18,Iceland
1920-12-01,-2.143,0.741,Iceland
1921-01-01,-5.081,1.187,Iceland
1921-02-01,-0.444,1.404,Iceland
1921-03-01,-4.152,0.5579999999999999,Iceland
1921-04-01,-0.7509999999999999,0.561,Iceland
1921-05-01,1.399,0.7979999999999999,Iceland
1921-06-01,6.5600000000000005,0.7809999999999999,Iceland
1921-07-01,7.828999999999999,0.674,Iceland
1921-08-01,6.147,1.467,Iceland
1921-09-01,3.839,0.507,Iceland
1921-10-01,0.1559999999999999,0.347,Iceland
1921-11-01,-1.394,0.247,Iceland
1921-12-01,-2.8310000000000004,0.487,Iceland
1922-01-01,-1.911,0.8190000000000001,Iceland
1922-02-01,-1.551,0.975,Iceland
1922-03-01,-1.7480000000000002,0.6409999999999999,Iceland
1922-04-01,-2.055,0.6,Iceland
1922-05-01,1.7519999999999998,0.383,Iceland
1922-06-01,5.487,0.5770000000000001,Iceland
1922-07-01,7.207999999999998,0.316,Iceland
1922-08-01,7.046,0.316,Iceland
1922-09-01,3.4360000000000004,0.373,Iceland
1922-10-01,1.84,0.383,Iceland
1922-11-01,-1.332,0.898,Iceland
1922-12-01,-1.0180000000000002,0.531,Iceland
1923-01-01,-4.349,0.82,Iceland
1923-02-01,-0.8930000000000002,0.539,Iceland
1923-03-01,1.202,1.378,Iceland
1923-04-01,1.314,0.575,Iceland
1923-05-01,2.293,0.635,Iceland
1923-06-01,6.471,0.885,Iceland
1923-07-01,8.046,0.848,Iceland
1923-08-01,6.9,0.613,Iceland
1923-09-01,2.902,0.318,Iceland
1923-10-01,0.282,0.404,Iceland
1923-11-01,-4.15,0.569,Iceland
1923-12-01,-4.1160000000000005,1.047,Iceland
1924-01-01,-1.4709999999999996,0.499,Iceland
1924-02-01,-2.217,1.219,Iceland
1924-03-01,-4.01,0.631,Iceland
1924-04-01,-2.111,0.754,Iceland
1924-05-01,1.2970000000000002,0.7759999999999999,Iceland
1924-06-01,5.771,0.643,Iceland
1924-07-01,8.43,0.924,Iceland
1924-08-01,7.598,1.158,Iceland
1924-09-01,3.4960000000000004,0.5379999999999999,Iceland
1924-10-01,1.4260000000000002,0.351,Iceland
1924-11-01,0.254,1.469,Iceland
1924-12-01,-1.4230000000000005,0.465,Iceland
1925-01-01,-2.0619999999999994,1.205,Iceland
1925-02-01,-4.1080000000000005,0.785,Iceland
1925-03-01,-2.039,0.789,Iceland
1925-04-01,-0.728,0.527,Iceland
1925-05-01,2.934,0.608,Iceland
1925-06-01,7.757999999999999,1.106,Iceland
1925-07-01,8.67,1.385,Iceland
1925-08-01,7.989,0.657,Iceland
1925-09-01,4.928000000000001,0.4320000000000001,Iceland
1925-10-01,0.696,0.625,Iceland
1925-11-01,-0.738,1.2,Iceland
1925-12-01,-4.713,0.5489999999999999,Iceland
1926-01-01,-1.6649999999999998,0.391,Iceland
1926-02-01,-0.3449999999999997,0.649,Iceland
1926-03-01,-2.684,0.525,Iceland
1926-04-01,2.893,0.6509999999999999,Iceland
1926-05-01,3.161,0.463,Iceland
1926-06-01,7.309,0.745,Iceland
1926-07-01,10.211,0.993,Iceland
1926-08-01,8.291,0.7090000000000001,Iceland
1926-09-01,4.093,0.503,Iceland
1926-10-01,-1.942,0.464,Iceland
1926-11-01,-1.442,0.679,Iceland
1926-12-01,-2.4320000000000004,0.7290000000000001,Iceland
1927-01-01,-4.424,0.7090000000000001,Iceland
1927-02-01,-1.142,0.7759999999999999,Iceland
1927-03-01,-0.995,1.842,Iceland
1927-04-01,-1.703,0.6940000000000001,Iceland
1927-05-01,3.621,0.7340000000000001,Iceland
1927-06-01,6.92,0.475,Iceland
1927-07-01,9.915,1.013,Iceland
1927-08-01,8.237,0.7829999999999999,Iceland
1927-09-01,4.699000000000002,0.3720000000000001,Iceland
1927-10-01,0.5609999999999999,0.272,Iceland
1927-11-01,-0.7440000000000001,0.504,Iceland
1927-12-01,-1.896,0.541,Iceland
1928-01-01,-3.268,0.6940000000000001,Iceland
1928-02-01,-2.191,0.669,Iceland
1928-03-01,-0.99,0.545,Iceland
1928-04-01,1.779,0.344,Iceland
1928-05-01,5.254,1.004,Iceland
1928-06-01,6.005,0.71,Iceland
1928-07-01,8.870999999999997,0.7829999999999999,Iceland
1928-08-01,8.033,0.625,Iceland
1928-09-01,6.426,0.6809999999999999,Iceland
1928-10-01,2.537,0.358,Iceland
1928-11-01,-0.34,0.467,Iceland
1928-12-01,-2.031,0.52,Iceland
1929-01-01,-1.178,0.887,Iceland
1929-02-01,0.3439999999999998,0.5379999999999999,Iceland
1929-03-01,2.79,1.595,Iceland
1929-04-01,1.0759999999999998,0.643,Iceland
1929-05-01,3.174,0.504,Iceland
1929-06-01,6.439,0.982,Iceland
1929-07-01,9.453,0.8029999999999999,Iceland
1929-08-01,7.428,1.053,Iceland
1929-09-01,4.206,0.639,Iceland
1929-10-01,-0.953,0.5429999999999999,Iceland
1929-11-01,-1.639,0.721,Iceland
1929-12-01,-1.231,0.378,Iceland
1930-01-01,-3.819,0.873,Iceland
1930-02-01,-0.8769999999999998,0.425,Iceland
1930-03-01,-4.734,1.2009999999999998,Iceland
1930-04-01,1.884,0.465,Iceland
1930-05-01,4.552,0.392,Iceland
1930-06-01,7.426,0.434,Iceland
1930-07-01,8.459999999999999,0.555,Iceland
1930-08-01,7.815,0.531,Iceland
1930-09-01,6.465,0.632,Iceland
1930-10-01,0.3760000000000001,0.521,Iceland
1930-11-01,-3.802,0.428,Iceland
1930-12-01,-1.207,0.569,Iceland
1931-01-01,-3.852,0.705,Iceland
1931-02-01,-5.752000000000001,0.735,Iceland
1931-03-01,-3.0780000000000003,0.7290000000000001,Iceland
1931-04-01,0.5309999999999999,0.831,Iceland
1931-05-01,3.327,0.915,Iceland
1931-06-01,5.896,0.762,Iceland
1931-07-01,8.59,0.634,Iceland
1931-08-01,9.451,1.018,Iceland
1931-09-01,7.113,1.2819999999999998,Iceland
1931-10-01,1.123,0.995,Iceland
1931-11-01,0.4380000000000001,0.422,Iceland
1931-12-01,-2.4610000000000003,0.501,Iceland
1932-01-01,-3.2260000000000004,0.463,Iceland
1932-02-01,2.3260000000000005,0.77,Iceland
1932-03-01,-0.7140000000000002,1.169,Iceland
1932-04-01,-2.4130000000000003,0.677,Iceland
1932-05-01,4.906000000000001,1.034,Iceland
1932-06-01,8.465,0.618,Iceland
1932-07-01,8.995999999999997,0.393,Iceland
1932-08-01,9.13,0.397,Iceland
1932-09-01,4.303999999999999,0.546,Iceland
1932-10-01,0.365,0.591,Iceland
1932-11-01,-0.8240000000000001,1.144,Iceland
1932-12-01,-1.0670000000000002,1.265,Iceland
1933-01-01,-0.8639999999999994,1.23,Iceland
1933-02-01,-4.579,0.486,Iceland
1933-03-01,-0.851,0.423,Iceland
1933-04-01,-0.476,0.523,Iceland
1933-05-01,5.519,1.585,Iceland
1933-06-01,8.612,0.737,Iceland
1933-07-01,10.457,0.924,Iceland
1933-08-01,9.197,0.615,Iceland
1933-09-01,7.2890000000000015,0.8959999999999999,Iceland
1933-10-01,0.922,0.386,Iceland
1933-11-01,1.245,0.639,Iceland
1933-12-01,1.2030000000000003,0.98,Iceland
1934-01-01,-2.332,0.716,Iceland
1934-02-01,-1.42,0.691,Iceland
1934-03-01,-2.6630000000000003,0.885,Iceland
1934-04-01,0.371,0.6809999999999999,Iceland
1934-05-01,2.927,0.481,Iceland
1934-06-01,8.421,0.607,Iceland
1934-07-01,9.794999999999998,0.291,Iceland
1934-08-01,9.005,0.5920000000000001,Iceland
1934-09-01,6.363,0.518,Iceland
1934-10-01,0.841,0.453,Iceland
1934-11-01,-1.251,1.0659999999999998,Iceland
1934-12-01,-0.0449999999999999,0.578,Iceland
1935-01-01,-0.7859999999999999,1.809,Iceland
1935-02-01,-6.082000000000001,1.05,Iceland
1935-03-01,-0.49,1.346,Iceland
1935-04-01,-0.7629999999999999,0.417,Iceland
1935-05-01,5.791,0.852,Iceland
1935-06-01,6.6610000000000005,0.665,Iceland
1935-07-01,8.755999999999998,0.537,Iceland
1935-08-01,8.376,0.8809999999999999,Iceland
1935-09-01,5.437,0.737,Iceland
1935-10-01,0.3880000000000001,0.404,Iceland
1935-11-01,0.2669999999999999,0.381,Iceland
1935-12-01,-3.137,0.753,Iceland
1936-01-01,-6.276999999999999,1.104,Iceland
1936-02-01,-4.412,0.551,Iceland
1936-03-01,-2.333,1.035,Iceland
1936-04-01,0.346,0.457,Iceland
1936-05-01,5.811999999999999,0.72,Iceland
1936-06-01,7.916,0.924,Iceland
1936-07-01,9.989,0.308,Iceland
1936-08-01,9.012,0.517,Iceland
1936-09-01,6.347,0.318,Iceland
1936-10-01,2.827,0.6859999999999999,Iceland
1936-11-01,-0.7170000000000001,0.429,Iceland
1936-12-01,-5.306,0.337,Iceland
1937-01-01,-1.63,0.597,Iceland
1937-02-01,-3.961,1.007,Iceland
1937-03-01,-4.7650000000000015,1.135,Iceland
1937-04-01,1.4819999999999998,0.379,Iceland
1937-05-01,4.131,0.341,Iceland
1937-06-01,7.432,0.573,Iceland
1937-07-01,8.675999999999998,0.377,Iceland
1937-08-01,8.488999999999999,0.445,Iceland
1937-09-01,5.275,0.338,Iceland
1937-10-01,1.1880000000000002,0.3670000000000001,Iceland
1937-11-01,0.153,0.906,Iceland
1937-12-01,-0.943,1.189,Iceland
1938-01-01,-3.216,0.669,Iceland
1938-02-01,-1.144,0.705,Iceland
1938-03-01,-1.5510000000000002,0.474,Iceland
1938-04-01,1.943,0.91,Iceland
1938-05-01,2.85,0.483,Iceland
1938-06-01,6.46,1.005,Iceland
1938-07-01,7.977999999999999,0.414,Iceland
1938-08-01,8.347999999999999,0.294,Iceland
1938-09-01,6.254,0.86,Iceland
1938-10-01,2.048,0.402,Iceland
1938-11-01,-1.051,0.422,Iceland
1938-12-01,-0.6130000000000004,0.715,Iceland
1939-01-01,-4.117999999999999,1.031,Iceland
1939-02-01,-1.919,0.336,Iceland
1939-03-01,0.2769999999999997,0.81,Iceland
1939-04-01,0.8420000000000001,0.418,Iceland
1939-05-01,5.795,0.921,Iceland
1939-06-01,8.280000000000001,0.68,Iceland
1939-07-01,9.332,0.846,Iceland
1939-08-01,9.783,0.677,Iceland
1939-09-01,8.453,1.361,Iceland
1939-10-01,4.018,1.071,Iceland
1939-11-01,-1.831,0.362,Iceland
1939-12-01,-2.947,0.815,Iceland
1940-01-01,-2.015,0.884,Iceland
1940-02-01,-2.7460000000000004,0.398,Iceland
1940-03-01,-3.417,0.768,Iceland
1940-04-01,-0.655,0.37,Iceland
1940-05-01,4.924,0.391,Iceland
1940-06-01,8.002,0.443,Iceland
1940-07-01,8.533,0.368,Iceland
1940-08-01,7.745,0.701,Iceland
1940-09-01,4.4350000000000005,0.652,Iceland
1940-10-01,2.436,0.398,Iceland
1940-11-01,-1.821,0.857,Iceland
1940-12-01,-1.0700000000000005,0.601,Iceland
1941-01-01,-3.827,0.779,Iceland
1941-02-01,-5.002,0.59,Iceland
1941-03-01,-1.922,0.85,Iceland
1941-04-01,1.149,0.6809999999999999,Iceland
1941-05-01,5.196000000000001,0.937,Iceland
1941-06-01,8.538,0.403,Iceland
1941-07-01,9.714,0.466,Iceland
1941-08-01,8.129,0.7070000000000001,Iceland
1941-09-01,8.371,0.7609999999999999,Iceland
1941-10-01,3.575,0.564,Iceland
1941-11-01,1.453,0.551,Iceland
1941-12-01,-0.7719999999999998,0.7559999999999999,Iceland
1942-01-01,-1.4480000000000002,1.206,Iceland
1942-02-01,-2.29,0.342,Iceland
1942-03-01,-1.393,1.148,Iceland
1942-04-01,0.35,0.491,Iceland
1942-05-01,3.888,0.493,Iceland
1942-06-01,6.859,0.365,Iceland
1942-07-01,8.481,0.536,Iceland
1942-08-01,8.482999999999999,0.4370000000000001,Iceland
1942-09-01,4.686,0.504,Iceland
1942-10-01,-0.1910000000000001,0.373,Iceland
1942-11-01,0.5959999999999999,1.034,Iceland
1942-12-01,-1.737,0.5489999999999999,Iceland
1943-01-01,-3.494,0.4370000000000001,Iceland
1943-02-01,-4.66,0.436,Iceland
1943-03-01,-1.938,0.648,Iceland
1943-04-01,-0.669,0.5710000000000001,Iceland
1943-05-01,2.036,0.629,Iceland
1943-06-01,6.4430000000000005,0.632,Iceland
1943-07-01,8.665999999999999,0.647,Iceland
1943-08-01,5.989,0.76,Iceland
1943-09-01,4.945,0.5920000000000001,Iceland
1943-10-01,1.335,0.355,Iceland
1943-11-01,-0.915,0.49,Iceland
1943-12-01,-0.774,0.4270000000000001,Iceland
1944-01-01,-5.138,0.402,Iceland
1944-02-01,-2.924,0.485,Iceland
1944-03-01,-1.913,0.706,Iceland
1944-04-01,-0.606,0.477,Iceland
1944-05-01,3.4690000000000003,0.521,Iceland
1944-06-01,6.8130000000000015,0.7390000000000001,Iceland
1944-07-01,9.31,0.711,Iceland
1944-08-01,8.591000000000001,0.43,Iceland
1944-09-01,5.2730000000000015,0.307,Iceland
1944-10-01,1.615,0.3229999999999999,Iceland
1944-11-01,-2.49,0.438,Iceland
1944-12-01,-2.983,0.465,Iceland
1945-01-01,-5.461,0.5920000000000001,Iceland
1945-02-01,-2.919,0.598,Iceland
1945-03-01,0.3849999999999998,1.086,Iceland
1945-04-01,0.9429999999999998,0.66,Iceland
1945-05-01,4.013999999999999,0.47,Iceland
1945-06-01,6.831,0.42,Iceland
1945-07-01,9.634,0.5820000000000001,Iceland
1945-08-01,9.202,0.5670000000000001,Iceland
1945-09-01,6.705,0.6409999999999999,Iceland
1945-10-01,3.465,0.574,Iceland
1945-11-01,1.99,0.639,Iceland
1945-12-01,-2.115,0.588,Iceland
1946-01-01,-0.3489999999999997,0.94,Iceland
1946-02-01,-3.027,0.498,Iceland
1946-03-01,-1.148,0.615,Iceland
1946-04-01,0.2429999999999999,0.312,Iceland
1946-05-01,5.525,0.7490000000000001,Iceland
1946-06-01,6.029,0.48,Iceland
1946-07-01,8.969,0.49,Iceland
1946-08-01,8.147,0.325,Iceland
1946-09-01,5.4750000000000005,0.225,Iceland
1946-10-01,4.609,0.901,Iceland
1946-11-01,-1.177,0.475,Iceland
1946-12-01,-0.0969999999999999,0.412,Iceland
1947-01-01,0.367,1.208,Iceland
1947-02-01,-4.356,0.7120000000000001,Iceland
1947-03-01,-5.537000000000001,0.4,Iceland
1947-04-01,-1.346,0.508,Iceland
1947-05-01,5.312,0.643,Iceland
1947-06-01,7.274,0.56,Iceland
1947-07-01,9.294,0.313,Iceland
1947-08-01,9.569,0.476,Iceland
1947-09-01,5.831,0.398,Iceland
1947-10-01,2.772,0.506,Iceland
1947-11-01,-2.779,0.426,Iceland
1947-12-01,-2.738,0.474,Iceland
1948-01-01,-2.573,0.703,Iceland
1948-02-01,-0.3010000000000001,0.466,Iceland
1948-03-01,0.2969999999999997,1.3430000000000002,Iceland
1948-04-01,-1.2819999999999998,0.311,Iceland
1948-05-01,2.3200000000000003,0.513,Iceland
1948-06-01,6.509,0.6509999999999999,Iceland
1948-07-01,8.363,0.423,Iceland
1948-08-01,8.576,0.38,Iceland
1948-09-01,3.803000000000001,0.439,Iceland
1948-10-01,0.401,0.265,Iceland
1948-11-01,-0.6689999999999999,0.693,Iceland
1948-12-01,-2.17,0.525,Iceland
1949-01-01,-5.236000000000001,0.579,Iceland
1949-02-01,-2.457,0.7140000000000001,Iceland
1949-03-01,-2.963,0.458,Iceland
1949-04-01,-3.239,0.351,Iceland
1949-05-01,0.7410000000000001,0.335,Iceland
1949-06-01,7.447999999999999,0.312,Iceland
1949-07-01,8.908999999999997,0.4,Iceland
1949-08-01,7.692,0.276,Iceland
1949-09-01,6.501,0.473,Iceland
1949-10-01,1.556,0.3,Iceland
1949-11-01,-0.01,0.247,Iceland
1949-12-01,-3.962,0.453,Iceland
1950-01-01,-0.1889999999999996,0.423,Iceland
1950-02-01,-3.596,0.249,Iceland
1950-03-01,-1.702,0.473,Iceland
1950-04-01,-1.56,0.193,Iceland
1950-05-01,4.192,0.314,Iceland
1950-06-01,6.9380000000000015,0.211,Iceland
1950-07-01,8.997,0.289,Iceland
1950-08-01,8.878,0.355,Iceland
1950-09-01,4.809,0.186,Iceland
1950-10-01,1.743,0.241,Iceland
1950-11-01,-1.62,0.374,Iceland
1950-12-01,-4.648,0.54,Iceland
